permuted_MAE
21.651668430676466
28.819195953693416
24.557694480625265
25.54799431825952
23.099632231872548
23.201950396193034
24.687898296680803
23.079875687723064
24.75641711945703
23.1312563116238
23.799248963664848
23.241898860027554
23.02994679569379
24.12518968800416
25.043541289613906
24.334150829877032
22.178264860335442
21.98644270232186
24.54404601855446
24.399708680835342
24.833217767908376
24.03018650085685
22.65129754691489
24.31114614598866
22.672757763522387
24.273935767850126
24.945081662830802
27.08877425804164
23.23265048297967
26.802924350823545
23.134564000919475
24.391524147243047
23.815411542821302
21.940033341818925
24.401607847669105
23.909244780644336
27.11136007598187
24.110596531521058
24.324744202158783
24.635855795338628
24.249328759758342
23.272419914004587
23.270746266965027
25.969607479114195
24.795210672962305
23.094123374959647
23.956593457369046
25.023273694072582
23.66380421443276
22.777126554857276
23.130656515740895
23.318750012018377
23.147146905061028
23.504148908831283
24.63987600242666
23.569997646178095
22.49669034402761
23.43541813643362
23.185702599210273
27.304154174011792
22.986472128044696
24.021535211410246
24.300644694572235
26.027094890875972
23.660225244539753
22.340680886790636
22.268544513429976
24.04709019050934
26.283154115464775
23.88464606499675
24.662540078642966
24.91040346544516
22.480735600503742
25.58656723530505
21.85118279937362
24.524121865294433
22.335937092633653
24.16054247102437
23.64537634594925
21.767214541249032
24.505146364327295
24.266384812631273
26.696822677344116
24.074874943095203
23.144878317953875
25.000027875566342
24.18876145201498
24.80258747524899
22.197328506115397
22.816077113001313
27.90995525108052
25.902221867019207
25.249765216320895
26.535683952188634
23.496257595929535
23.710741037608916
26.32331783204937
23.455928757941045
22.40144912430916
26.463269624374952
23.95807784000033
24.69723016106537
23.069055851883185
25.034391360954572
26.289588500321976
24.11361104578741
24.362964950784516
23.620508450731133
23.952486380204455
26.471109235070376
24.37194357411694
23.551077908748525
23.64738600175462
24.89931722504835
24.041263816741182
24.00834602474056
24.198603987761835
25.593752484938243
25.732471904309584
22.324929477298113
24.841950822983268
25.40205588256172
23.808454249858073
27.44182945953848
24.11669533917068
25.118397137682457
24.797409178496906
24.852575607778533
23.531666330496943
27.609777908006237
24.93959086919846
23.473172590170268
22.846765649074452
26.198189682278034
23.286124180131562
24.28179053425837
24.73404273511997
23.883799208075704
22.739361080040567
22.042759357835394
25.640146633649167
23.46073767710068
25.26699653453916
25.37901345334737
24.308661222391525
23.862926403801033
25.82050515604085
23.67754076926279
26.79213537915951
24.336997383873346
24.44502976638934
23.634777584518304
23.434416131763363
24.805063802292572
24.310468355253953
24.166164816325374
23.211542817970425
22.320650335002007
24.642381109720592
24.589605915554692
22.95968234521916
27.040240818480235
22.597846625134643
